,review_comments,star_rating
1278,"Super fun. Very challenging. Makes you really think about strategy. Coins take too long to get.  I finished all levels, but had plants I was never able to use, there is no help, or tutorial for them. They required other host plants, which I never understood.  ')",5
1279,Really fun to play. But why do you have to make power ups so expensive and give very few at that. Some levels are almost impossible to beat without them. I have spent an entire day trying to beat a level. Not everyone can afford to purchase the add one. Can you work on making that part better? I love this game  is fun to play. Thanks  '),5
1281,"Love this app! I prefer the original version over the walls, hex, etc. and have solved every single one of them. Need more puzzles. Although I'm sure I can solve them all again as it's impossible to remember these. Either way, I cannot get enough of them.  "")",5
1283,"The best part of any game is that you have to play it life long and you never get bored playing it. CoC brings a complete package with good graphics, even better gameplay and control. No stupid ads in between. It's certainly one of those few games that everyone will love to play. The only con of this game is that it gets extremely slow as you level up. But that again makes the game more exciting. 5 stars from my side.  "")",5
1285,Similar to a lot of hero based mobile rpgs but is almost 100% a dumbed down version of Galaxy of Heroes. Not bad though  '),5
1287,"I got into this over the nostalgia for the season 1 ygo characters. Now I'm hella addicted to collecting gems for the cards. I'd like to see konami try making the anime only cards playable in this game.  "")",5
1289,"I love temple run  its a fun game it's a good idea I always play it,  I usually hate games like subway surfers I thought it would be like that too much,but I'm glad I tried it it was awesome the one thing I would complain about is you shouldn't  be stealing an idol and toward the 300,000 score I start to get very dizzy the controls are nice I just don't like the tilting for coins it's very distracting  "")",4
1290,"My wife found and liked this game first. After she got up to level 112, she finally got a stumper and needed my help. That was the first time I played, but now I'm hooked as well!ÄÅ¸âï¿½ÄÅ¸Ëï¿½Ã¢Å¡â  "")",5
1291,"This game is addictive as soon as you get into a level you just don't want to stop playing. And the graphics are just amazing.RobTop needs to keep making games their amazing.and those people that don't like the game and are being down, y'all just mad cause they can't make a better game than that  "")",5
1293,"Edited: (The fix for 12/17 update: game play not smooth. Very jerky with lags. Select battery save and no shadows in settings! Samsung galaxy tab a6.) I love it. That I can collect characters, play it with my kids, we all get excited about it.  (Cannot get my daughters ipad mini to connect to my son's Samsung kids tab, but we trade tablets to play and it's still fun.)  "")",5
1294,"First time I installed it did not work on my Sony Xperia xz premium. Now after the devs fast response game works perfectly. Haven't played much but seems like a good time waster and would recommend  "")",4
1295,"Really good game! As everyone is saying in needs stuff here and there.. - more ship customization, example drag and drop cannons(that would be amazing!! ,flags, etc i could go on for days.  - more island upgrades, mine have a fishing dock, logging hut.. i don't know this game got real potential!!  - online multiplayer - more stuff to discover - more wolrds But overall very good game, great for time killing! Keep updating please  "")",5
1298,Amazing. Loving the previous games and this is just crazy on another lvl. Even for this game series. Pls keep making these types of games dont stop  '),5
1301,It would be better if we could just double tap the cooked item.  Then it will move itself. I have  big screen phone.  It gets annoying to keep dragging it out of the pan.  '),4
1302,"It's my favorite game as of now. I just have one suggestion for this game. The fire of fuel tank (Animation) isn't working and the background like the trees are not appearing on my device (Lenovo A536). I would deeply appreciate if you will update for other devices like my device. Thank you  "")",5
1303,"The waiting time is sometimes excruciating and the wait for the picked items to load takes ages. It would be way more convenient to load the to inventory in a second. Takes a lot of patience if you do not want to spend money, and even then it's slow. Too many quests and things to do at the same time. It's to not make it monotonous, but one loses track. Overall, great graphics and ideas, but if you do not want to spend loads of cash, arm yourself with tons of patience.  "")",4
1304,"Awesome game and very entertaining. One thing i think could be better is the smallest circles as they are too small and it is hard to keep the ball from bashing against other colours. Another reason that it it could be better is by not having the '+' shape things because they are very close together and extremly difficult to get past quickly before the next colour comes and bashes you out of the way. I hope that the creators of this take my thoughts into consideration and help make it easier for me and younger kids who play it. Thank you for reading my comments. ÄÅ¸Â¤â  "")",5
1305,"I don't understand what is everyone's problem here. The developers are, like every other developer, trying to make money and you complain about ads in a free game? Well I've had a lot of fun with this game and I will keep on playing it.  "")",5
1307,Good  '),5
1308,"Nice graphics, intuitive control, fun. In the beginning, it was a little too much going on for my ADHD self, but now I've been playing for a couple months and it's my favorite mobile game of all time. I love collecting all the interesting heroes as well as saving for events and seeing what RNGsus  will bring next!  My only complaint right now is that their notification system is whack. Especially in the beginning, it's easy to miss things you can do.  "")",5
1309,"This game was already freaking awesome ,it just get better &  better I love it!!!!!  ')",5
1311,"I don't like the fact that when you finish playing a level you have to wait and claim your 2 coins. I would rather that you automatically receive the coins. The ads are very annoying by waiting for the ad to end and to claim your reward is unacceptable. Please fix this problem fast.  "")",4
1312,Great  '),5
1313,Overall really great game and concept but needs trading PokÃ©mon with other players and battling wild Pokemon in order to catch them and level up your own Pokemon. UPDATE: Love the interactive weather map now.  '),4
1315,It keeps glitching so i cant play it even if i un install it and re install it... It keeps lagging and crashing me into the wall and if i do avoid that the music isnt playing to the taps... After several days of it being uninstalled i reinstalled it and it works! Even though i lost all my worlds i got and all my progress its still good  '),5
1317,"I really love this game but I just updated and now it won't let me play at all. I even tried uninstalling and reinstalling and still froze on the downloading resources and won't load any further. Is there any way to fix this? Thank you. Hopefully it can be fixed this game is really fun and addicting.  "")",4
1320,"Very addictive. But the problem is, we can't choose which hero we want to buy with gems. Every heroes has the same cost (300 gems) and I already spends so much for it. Feel dissapointing because I always get the rare hero with 300 gems but not the legendary. So please changes the cost of the hero if we want the legendary hero with guarantee. And last, would you install the ability to trade or gift excess items within an alliance? Because some ascension items is too hard to find. Thanks  "")",5
1328,its good  '),5
1330,Yet another addictive game.  I have been playing it on my windows phone for a couple of years.  Slightly different on android.  At least you are obligated not to hand over money like many other free games of this quality.  '),5
1331,"I love it so much I couldn't stop playing with her  "")",5
1332,"This is the best game ever it is also funny because I was giving the girl food and I gave her some strawberries and I put a lot of lemon, hot sauce, Barbiecu sauce,Manas,keckup,salt, and pepper... SO funny, it also sounds just like a kid is playing with the food, that I'm eating grapes right now,ÄÅ¸ËâÄÅ¸ËâÄÅ¸ËâÄÅ¸ËâÄÅ¸Ëï¿½ÄÅ¸Ëâ¬ÄÅ¸ËÅ Ã¢ËÂºÄÅ¸â¢âÄÅ¸Ëï¿½  "")",5
1333,"What I think is that the game is awesome I love the graphics I love the art style it's awesome I if I do say so myself but oh and I also like the sensitivity that's what I think that is the best part. Now if you go on sometimes I know it can be a challenge with the physics but game games will be games that's just a part of life. I also love the fact that the characters can be both genders I mean I probably shouldn't get into that but that's I think that that's a good option to have I know some games can be I don't know annoying with that option. Now the art style is everything you think that the sensitivity is everything its art style it is so amazing I want all the colors and the drawings and I wonder how much time it took to make this game. This game is just too much it's awesome but it does have its downsides. Just awesomeness  "")",5
1334,"I like the game but since the update, game has been slow loading and very baggy. Can you please fix it.  ')",4
1337,"I really like this game. I've never played Minecraft and since it cost money to download the app, this is something fun for me to play and not need to spend money. The only issue I have is in survival mode there doesn't seem to be enough cows, and I have only managed to make some shoe armor. But then again, there's a lot I haven't figured out yet, but it's been fun learning.  "")",4
1338,"This is the worst game ever but it's so good even I have to pull my hair out of my face for it! It's the worst but the best at the same time! Even my mom plays it! And she doesn't have any games on her phone except this.  "")",5
1340,Love this game! So much fun! But almost every time I use a video hint it freezes up and I have to back out of the game completely and start it again. I uninstalled it and installed it again but it still does it. I loved this game so much and really enjoyed it. But I am uninstalling it for good. Maybe it will get fixed and I will try it again.  '),5
1345,"Great game. Gives you a challenge on every level. I can't wait for the updated  version. Keep it up guys.  "")",5
1346,"Angry birds  The game is really good but if i play offline for 10 or more minutes it freezes. 5 minutes online. The is good for your mind because it helps you to think better. I can't seem to see how much the Mighty Eagle costs as well. Would you please fix these problems and could you make it suitable for all devices please? This will help other players a lot and keep up the good work Rovio. Thank you.  "")",5
1350,"I love it it's just that it's hard to keep to it and to get through the levels. You start off with not much and once you use it all it gets boring. Then I have to use money to get extra stuff but I don't have money which makes me not want to play it. If I get really far like level 12 then I would get on it everyday. But I'm at level 5 and I can't stay there for more than 12 minutes.  "")",5
1352,"It's pretty good. Some graphical glitches when changing the settings, and not being able to undo after checkmate seems like an oversight.  "")",4
1353,"This game is very good but only 1 fault I can't clear level 2 and my favourite character in this game is oulette  "")",5
1355,Fairly simple.. Every once in a while I have a brain fart. Then... Oh! Duh!! There it is haha. Very fun game.  '),5
1358,"Best poker app going by far. Shame everyone goes all in on first round of tournaments, but this is not Zyngas fault.   On the down side, chips have little value because of how easy they are to obtain without even playing. For a more realistic simulation; dont accept gifts, watch adds, purchase chips or use free spins on the fruity.  5 star app all the way!  ')",5
1359,"It's a great game but it took forever to get up enough points to finally get free first revives and now it only lets me revive free some of the time. Wouldn't recommend getting that package to anyone. Waste of money but otgerwize it is a fun and addictive game.  "")",5
1360,"Very beautiful. Suspenseful. Snow objects not appropriate for island. Need to be able to trade coin for diamonds and energy, maybe even flowers and compasses, tile marble, hammers, etc.  ')",4
1361,"Brilliant game that I've been playing for years. Great for a quick relax or a long challenge. Helped keep me sane and my mind active when I was very ill once and unable to do a lot physically or mentally. Perfect.  "")",5
1364,"The ads suck horribly if you don't buy it! But it is worth the dollar. Drawing with your finger is not very precise, but more about timing and placement.  So be prepared to reset, and try again numerous times, especially if you are going for a 3 star complete.  Great game!  "")",4
1366,"Ty for having this on Android EA Inc. You turned a classic, for a gamer like me, to a state of the art game. 5 star rating, no issues. Love it! Was worth 99 cents to pay for ad removal :-) Adding to this review, a flaw (at least on my Android with this game). When in competition, if both me and my rival top out near or at the same time, paid version I have, it shows no blocks on my end and my rivals continue to play, I see them, but nothing works on my end to continue, end or restart. If others have this issue, please respond or EA games. Running on Kitkat Alcatel One Fierce 2. Ty.  ')",5
1367,Absolutely wonderful!  '),5
1370,"I enjoy ALMOST the whole game, being a word find and all, simple, yet deceptively hard at times. Still, I wish there was a way to turn off the 'hints' it gives, as they get annoying... unless there IS a way that I haven't discovered yet...otherwise, I REALLY like the game, and would suggest it to all ages, as it's not too tough for the young ones, but still challenging enough for experienced players.  "")",5
1371,Un jeu trÃÂ¨s intÃÂ©rÃÂ©ssant  '),4
1375,"It's so nice game which gives us chance to attack nd to have revenge with our frnds  "")",5
1378,paki ayos lang po...  kasi pag sa kalagitnaan na ng midyo matagal ang laban nag lolog sya??  na dc pa ayaw ko maka kamit ng parusa oppo a7 naman phone ko at ang laki pa ng space sa phone 7G bakit ganon ung isang laro smooth naman same lang sila iba lang ung name nd ako don na dc ni isa???  '),5
1379,"This game is GREAT! The graphic is very smooth, easy to control and fair gameplay? Yup. Plz add grenades too ÄÅ¸ËâÄÅ¸âÂ«. I'm so having fun with this game! ÄÅ¸Ëï¿½ÄÅ¸Ëï¿½ÄÅ¸Ëï¿½ One more thing.. I realize that we play this game for NOTHING. Plz add rank system.. and add more crates ÄÅ¸ËâÄÅ¸âÂ«. I hope you will update more soon! ÄÅ¸Ëâ¡ÄÅ¸âï¿½  "")",5
1382,"Now I understand why this isn't everyone's cup of tea but this game has taken over my life I love micro managing my own little race team and also I love the fact that I can get my own car in this game the same one I have in real life and upgraded to...... but Yer I love it but if you were expecting to drive this isn't for you and if you hate the car park idea you will really hate this game but I pulled it off really well and they're so I might be wrong  "")",5
1384,"Addicting! The single mobile app game that has consistently held my interest. I am not a ""gamer"" and found SIMCITY BUILDIT to be intuitive and intriguing. Requests for developers: Please broaden abilities for general players (non Presidents/VP\'S/Seniors) to create clubs in order to start wars. I haven\'t found clarification in ""Help"".   Please add options for sale and purchase of Omega items in Global Trade HQ.   Also, it\'d be cool to have more opportunity to purchase Expansion and City Storage Upgrade Items. Thank you! ""Vinn\'s Way""  ')",5
1386,"Wow. That was the most intense 63 minutes of gaming I ever experienced. Brilliant. I dissagree with the developers philosophy, because a tool is a tool and no one would ever nuke anyone else because they know they will get nuked back, but hey.  ')",5
1388,Good for kids  '),5
1389,"I finished all 140 parts, the more higher the more challenging. It always made me curious about this. Wait for d next part 2,3,etc from SWorld Boy Adventures. Just need fixed for controls the pictures doesn'tÃ¢â¬â¹ moved while we repeat at the same level that We failed. Overall for me it's good game's.  "")",5
1390,Great Game..best fighting Game on play store..but the Sounds is mono not Stereo sounds and If Kabam add voice dialogue while Fighting then its the best Game will be on play store.. But I have some problems with premium herro crystals because this crystals Give only 2 star and 2 star duplicate champions.. I never got any 3 or 4 star heroes from this crystals... I wish I could sell my premium hero crystals for 3 or 4 star heroes.. My request kabam please add selling crystal option for premium hero crystals.. Thanks for the best gameÃ°Å¸ËÂ±Ã°Å¸ËÂ±Ã°Å¸ËÂ±  '),5
1391,"Last couple days , game downloads to 80 precent then goes blank. Checked my tablet and all is good. See some others have same problem. Any ideas what's going on. So close to finishing Egypt  "")",4
1396," Great Game For When You're Dumpin'. I decided to install it because I ran out of YouTube videos while droppin' a duce. I really enjoy and will be using it the next time I'm in here as well. The ads are there, but they aren't too bad and there is an option to remove them for a small fee as well (which I plan to do.) My time in the bathroom has flew by because of the game and I'm happy to say that. I don't like to stay too long. Great game!  "")",4
1399,"I never played mahjong before.  I was intimidated  because I didn't know the rules or concept of playing it.  I opened this app  and read more about it.  I enjoy solitaire, so I tried this game. I'm addicted already.  Thank you  "")",5
1403,I think everything about this game is fun except having to wait after using all of your lifes  '),5
1405,"I love the game so much fun but something that I don\'t really like (1)the daily reward was taking so much time in my country I must wait 1and half day.                                           (2)when I play the ""Temporary Quest"" I done playing the level I should have the gift but the game say that ""you must reload the game ,the game have been trouble "" I can see my gift I only need to claim the gift but I must reload first and I didn\'t  get my gift.  I hope you can fix that  ')",4
1407,"It's a pretty fun war game with excellent controls. The lack of gold and drops such as speed ups forces people to pay. It should not be this way until about lvl 16 or higher. Game needs to be more balanced to get people to progress. More drops please because people don't want to pay right away on a game they are not familiar with...  "")",4
1408,"EST GAME EVER... Love this game,  a must have on every phone.. Well worth the price, amazing graphics.. Also bought the VR version truly unbelievable. Just 1 wee problem... When you reach infinity there is not a lot of glass to smash for extra balls which is a must have especially when it goes super fast.  Thankyou and keep up the great work..  ')",5
1410,"This game is extremely good. The controls, graphics, and overall game are pretty good. I also like how there are two extra worlds in addition to the standard three. My only gripe with this game is the lives system. I hate how you have to watch ads or wait for more lives. This degrades from the quality of the game and makes me want to uninstall it sometimes. But that is my only complaint. Overall the game is pretty good.  ')",4
1412,"It's fun to kill time but not really sure what I'm winning.  "")",4
1413,"It's hard for me to like a game but this one is special. I really love this game; the graphics, controls, and everything else. It's a must download guys.  "")",5
1414,"The best game ever downloaded can't leave it alone  "")",5
1415,Would be nice if you could rotate the camera angle of your city.  '),4
1416,"One Of My Favorite Games  So. Let me start of by saying I LOVE it! So I like very few games, in fact nearly no games. But this  game is epic! It's interactive, fun, motivate and time killing. But there is one problem and that's there are to many adds and most of them are inappropriate  "")",5
1421,"I have always loved this game. Unfortunately, my phone crashed and i had to reinstall in a new device. Had to start all over again which i dont mind. But losing all those reward badges from the daily is painful. And know i cant play the daily challenges. :-(  ')",4
1422,"You must have this game. The only thing is the guys shouldn't just run back and fourth they should mix it up  "")",5
1423,"Slots that I would recommend this to whomever want to play. Ã¢ËÂºawesome graphics and big bonus on every level, I can't wait to reach the next level because each level is more amazing than the last one. Thanks to scatter slots I  found a new way to pass time throughout the day Ã¢ï¿½Â¤ÄÅ¸Ëï¿½ÄÅ¸ââ   "")",5
1424,"The game itself is awesome, but it gets really boring after some time. I played it like a year ago and now came back to it. Nothing changed in the game. Played for couple of days, got boring again. I think you guys should make some new stuff, maybe a new map, because I think I already memorised the whole map.  In general the game is good, just add something new :)!  ')",4
1426,"Everything is running very smoothly! The only problem I'm facing (and most likely others as well) is that when I open the app, it repeatedly tells me to connect to the internet (when I already am). Sometimes it will crash. Please fix this problem and thank you :)  "")",5
1428,"I was doing operation in the Clean Room. There were 3 operation procedures, but every time I was about to start the 3rd operation, the screen just went black. The game was still on but I couldn't see and do anything so the operation just failed. This happened twice already :(  "")",5
1430,"This game is amazing, although the idea of watching the world BURN isn't exactly original, it has been executed very well. One thing, the team should was more details to the country info tab, as well as making the game more complex in general. This would only be good as it would reward good decision making more.  "")",4
1431,This is so great my sister like it  '),5
1432,"AMAZING Game! Gameplay is awesome just wish it had single player mode. There is just one bad thing about this game THE WAIT TIMES AND MIRCOTRANSACTIONS. On day five of the return of razor. Expects to go ahead and face him. Has to go through 17 events ÄÅ¸Ë\xa0. I try my best to grind for rare cars on here but it's like it forces you to buy gold just to unlock the car.  "")",4
1435,If you like slots this app is great. Gives free chips/credits every 4 hours but for more free chips you have to go on the HOF Facebook page in order to participate in their daily contests plus click on links to collect more free chips. Sometimes I collect chips for a few days without playing in order to save up a larger bank so when I do play Im able to raise my bet & win more. But if u bet too much per spin (based on ur total chip bank) you will loose 99% of the time.  Wish I cd Win more contests!  '),5
1437,"I love the game its just wow it is the proper game i saw in my life it's a awesome game i loved it and this my life long game and kindly find some games like this like part 2 , part 3 like that  "")",5
1438,"The only thing I don't like is u don't get much money when u collect I never got over 20,000 how are umoo suppose to play with no money, and u could make the wheel bonus bigger I mean come on u can get as low as 4,000 coins, what are u suppose to do with that. And buying coins is not cheep I mean come on it is just a game not like u are winning real money, I love to play just never get enough coins to play long and that makes a person want to find something better. So loosen up and give more free coins please  "")",5
1444,Very good app. Really liked that developer contacted me when I needed to fix issue.  The only suggestion to add full statistic for the whole period of playing to see best time and score etc.  '),5
1446,"start to crash often when playing online. i think it need some sounds or music. playing silent for long time feels like going stupid after long time played. since it so addictive . keep repeating boring play but keeps ppl playing. is fun though, but I think everyone need to keep control how much time played. can't believe I can play for like hours haha. don't know why my Nick name don't show anymore. usually is 'eat uuu'. but shows as nothing ____ now.  "")",4
1448,I love this game but I got hacked and most of my stuff is gone including my hair I have more than enouth star coins in my piggy bank I just cant get vip to open it if u could maybe give me the money inside my piggy bank so I can buy more hair instead of wearin a nerf rebel hair nd buy decent cloths. XOXO  love . cojo1236  '),5
1449,Awesome game!!  '),5
1450,its a very good game  and i liked it alot  my phone died because that was the only game i wad playing  '),5
1452,"***updated*** After awhile playing, it does get quite addicting. Very fun, especially after you join a regatta. Getting started is rough, but if you can make it awhile, it's worth it.   The idea behind this game is awesome. I'm only on level like 12 or something, so I'm fairly new. I'm super frustrated that everything takes so freaking LONG to get/build/create. And the barn upgrade asks for material i have no control over; only way to get some stuff is by train, but I can't request it. Just have to hope it comes on the next shipment. Meanwhile, it takes so long to get milk n eggs, JEEZUS. ÄÅ¸Ëï¿½ÄÅ¸Ëï¿½ÄÅ¸Ëï¿½ÄÅ¸Ëï¿½  "")",5
1453,"Absolutely awesome game! Highly addictive..why consoles cannot make a game like this is beyond me? Best mobile game I have ever played. No need at all to pay to win, as most in app purchases are mainly cosmetic...and all weapons are found on the battlefield.  ')",5
1454,"Love it BUT have just for the 4th time had my bet suddenly jump from 2500 to 2000000 and, not noticing until informed  I'm short of coins, have lost the small total I had. Very disappointing.  "")",4
1455,Make it so we can mine things like diamonds or gold and let us craft things like pickaxes or swords! Please!!!!ÄÅ¸ËÂ¢  '),5
1459,"01-10-Love the daily bonus,good! Graphics and  sounds Best !! Casino game ever!!Update:10-24-17: I love the New. BIG Fish Casino Slots (JACKPOT MAGIC A very! Vivid Colors lots of Slots machine ,trusted Game website. i been here from 2012.and i love it! I made A Good fried I call. Her. Sister Now.ÄÅ¸â\xadÄÅ¸ââº. CHECK YOUR APPS STORE AND SEE WHAT. BIG FISH CASINO OFFER ON ENTERTAINMENT GAMES. I PROMES YOU WON T BE BE DISAPPOINTED ). 03-10-16. I love ! The New Big Fish Casino,it Rocks! Now!ÄÅ¸âï¿½ÄÅ¸âï¿½ÄÅ¸âï¿½ÄÅ¸Ëï¿½Come and play Here! I have lot of fun! I met a very good! person,now a very good friend! The games are fun to play !!I love it!!ÄÅ¸ËâÄÅ¸âï¿½ÄÅ¸âï¿½ÄÅ¸âï¿½ date:09-12- I'm. So happy! I won 8,0000,chips in 3 time i play. fun! Place try it! You won't be desapointedÄÅ¸Ëâ°.Big Fish have new!! Slots Machine,they are fun 2 play. Keep playing and have fun! Big fish Email free chips gift. Big Fish its awesome!ÄÅ¸âï¿½ÄÅ¸âï¿½keep having fun!ÄÅ¸Ëâ°-02-2016.okay!! Still in love with Big fish.05-18-2017.(07-23-2017.THEY DON'T LET YOU BUY CHIPS WITH GOLD UNLESS YOU PAY REAL MONEYÄÅ¸ËÂ§ÄÅ¸ËÂ§ SHAME ON YOU BIG FISH. BUT I still play My Games,Big Fish have new, awesome! games,love them!ÄÅ¸âï¿½ÄÅ¸âï¿½ÄÅ¸âï¿½.keep playing,The friend i met on Big Fish Casino,We are Sisters now!ÄÅ¸â\xadÄÅ¸ââ.She have a Beautiful family. She is the Best human being, simple,sweet. Thank You!Big Fish!for a sister I met,and for Your good games!ÄÅ¸âï¿½ÄÅ¸âï¿½ÄÅ¸âï¿½-10-05-17 .We still playing here .we love it! Addictive!!ÄÅ¸Ëâ  "")",5
1461,It was amazing ! love itÃ¢ï¿½Â¤  '),5
1463,"5 stars no questions about it. Yesterday for some reason tried this game while headphones were in and OMG such a nice twist with sounds guys. Nice work on that. Music is beautiful same as graphics, nice and moody.  One thing though that happened since last update is crashes once in a while on Nexus 7. Game just quits by itself.  ')",5
1466,"A reoccuring problem for this game is the linking system. If you start on mobile then want to switch to via steam its impossible. Recommended to start the game on steam and make an account from there. Although with the support staff's help this problem can be fix in a week. Cool game with a lot of stress and hard work (for f2p).  "")",4
1467,"This game is awesome! I am a massive Lego friends fan, I got a Lego comic and in it it had some Lego games, so I looked them up on the app store and then this game appeared so I instantly installed it. And I was right to do so. I LOVED IT!ÄÅ¸âï¿½  ')",5
1469,"So far it's lots of fun any interesting to play. ... Thanks  "")",5
1470,"Graphic Design are great but you can tell which machine are good payout when you have free spin in your daily bonus,,, but it's the coins you pay for isn't a good choice because if you notice they go fast and it doesn't matter how you think because Google getting paid and we are losing for entertainment only. Where is this money going for the free APP... please double U keep your player playing just by a huge jackpot because I dont think those pop up are true, we you claim our has hit big  "")",5
1471,"After I posted my recent comment, there were some angry comments pointed out at me. I apologise for that. I mean, this game in great! There are some outfits that are locked and you have to wait too long, and that is why I rated it 4 stars. For someone who says ""too many notifications"", go to the settings and turn off that notifications button. Thank you for those hate critics you guys made. It really teached me a lesson.  ')",4
1472,I think ons the next up date comes up next week put some more good stuff in and down grade the money to buy the cars 2 $150  '),5
1473,Great game i love it but you should make a free play mode  '),5
1475,Thanks for the best game ever made Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËÅ   '),5
1478,"....just like any other game, need to buy when out of credits. Note to the devs, not everybody has a iPhone. Optimise the game for tablets too. Lags really bad on my samsung Galaxy Tab A  ')",5
1481,"Love the game so much I can't stop playing it. Only thing that would make it better is some side games to earn different things  "")",5
1482,"So far I like it, but I haven't played with it enough to be able to give a honest review. I've missed several days several weeks in a row. I'm only doing this because the game has been asking me to after every game I play latelyÄÅ¸ËâÄÅ¸Ëâº  "")",4
1483,"It's one of the prettier alchemy games I've played, and uses alot of sensable combinations, very few arbitrary seeming ones. My phone's an old model and has issues with it freezing or not registering my touch, that's the only complaint I have.  "")",4
1485,"I love it. Great distraction and quite addicting. One complaint though it sucks i cant get the ""big spender"" secret ball because previously i had already boughten all the balls. If you could fix that itd be wonderful.  ')",5
1486,rice ... Every machine very spensive i like to play alot but when the boats arrive its crazy bcuz you have to make mad stuff and takes hours by the time you collect everything. The boat is gone ... Machines take hours to make some stuff plus everything very spensive ... For you farm lovers we need to ask that a least the machine etc prices change ..... Not everyone has money to effort or either you make stuff to get money or either you buy it but other than that i love my farm ..  '),5
1488,"I love this app, it's addictive to me. The only problem is when I receive or send points to friends recently, it just restart from start screen and can't send the free points. Please sort out this issue on android. It was fine earlier, without any problem. Anyway great game. Thank you  "")",4
1490,OMG!!!!!I love lols then they made this game!!!IM SOOOOOO OBSESSED  '),5
1494,"Is it weird that I found the mobile spin off better than the original? This game is fun btw if you can't tell. Really makes me all competitive. I would suggest having like a party system so you and your friends get to compete with each other.  "")",5
1495,"reat! Even though this is only the demo, it is amazing. Just playing the demo made me nervous, but despite that I am purchasing the full game. (Luckily) I was able to complete the demo when I played it, so I am a valid advice giver to anyone who tries the demo. My advice: Get the demo. It is great. Another piece of advice is don't waste your battery. I was able to complete the demo with three bars of my battery left. The last piece of advice I'll give is to keep an eye on Bonnie.  "")",5
1498,"I've been playing awhile. I've read others reviews, adding new features may of course take a while. Thanks for a great game... It seems to be the closest to, say crashtastic, or besiege. Edit: can't play game, keeps going to black on loadup... Please fix so I can continue having fun.  "")",5
1500,"Don't get me wrong, these new levels and songs are fun and addictive and all of the new stuff is awesome... but stop making new apps? Why not just update the original? It's kind of frustrating to have a paid version with stuff I've unlocked but have to deal with an unpaid version (aka, ads) and have to unlock skins and colors all over again because new apps keep being made.  "")",4
1502,Awesome game!! I love it! Very addictive. My favorite outfit is the ninja one(i only have the smoked version though.)Many opportunities to try new outfits and easy to buy them as well.(cost only couple of stars.) Only dislike is that it freezes at times ÄÅ¸Ëï¿½  '),5
1503,I have had is game for a couple of hours now and it is a very nice game to play on your phone as it gives you levels to do and there are over 2000 levels to play and I will let people know about this game and make sure at they got the game on there phones and it is more fun if you get or family or friends to play it at the same time as you are because you and friends and family can go hand to hand so if you see is game please put it on your phone and have a go  '),5
1505,"So tired of all the ads!!!  After every game is too much. I never even read them now, just hit delete or backspace and resume the next game.  ')",4
1508,"Sorry for the inconvenience!  BUT...........   I think you should have a update of challenge to friends  and we can see if anyone is online. And we can send them live challenge. Then the game would be more smarter, addictive, most likely to all.  ')",5
1511,"Its an overall good game to pass the time, but it can get a little boring after a while. It should have more special features. Special shapes, powers to change the pieces. Or a way to see the next row.  ')",4
1512,"This game is Okay for the most part it could have been a little better. Why does the Robux cost so much like it's not even worth wasting your money on. And like it keeps lagging like this problem really needs to be fixed or like I'm done with this game.  "")",4
1516,"If it would stop bugging me to give it a review I would've given it more stars, but it incessantly asks you to review it.  Edit: The developer quickly responded to my review and will apparently adjust the rating notification. Quick responses deserve great reviews.  "")",5
1518,Too much ads  '),5
1519,"Think its a brilliant game and was enjoying it until the new garage update and now it won't go passed the knitting scene so can't play it as no icons appear so can't control anything. Is this a bug and can you fix it ??? I have noticed others have the same problem so hopefully it can be resolved. All running great again thanks for the quick fix  "")",5
1520,"I really like this game, but it frustrating that rather than using a full dictionary the developers have decided that they are not going to use many valid English words.  There seems to be no rhyme or reason behind their decision, and queries about words missing are responded to with ""we decided not to use that word.""  ')",5
1522,"A few frustrations,  when the app freezes, or you can't finish a game because the other person playing can't access a game, but overall, a good  app.  "")",4
1524,"Absolutely LOVE this game! So addicting!! I play this everyday!! The only thing I don't like is when I updated the app for the game, the controls is on opposite side. Really wish they would of kept map and speed control on left. It's harder having it on the right side of screen.  "")",5
1525,"Actually, I love this game from the beginning ..!!!! But it's update Chicago feature is Awesome.. i love this feature but i want to say u one thing plzz give us big money prize..in mystery box or weekend challenges......Rather it is perfect...keep updating..!!  "")",4
1529,"Absolutely love this game! But the only thing I dislike is that the music gets ahead of the gameplay, messing up my jumps. Idk if it's my phone or what but plz fix and I'll rate 5 starsÄÅ¸Ëï¿½  "")",4
1530,a new way of playing piano in 10 years.  '),5
1531,"This is certainly one of the best video games in existence (no, I'm not exaggerating). There's something about this game which makes you never want to stop playing. The objective and mechanics of the game are very straightforward, the gameplay is fast & intense and bugs/glitches have seemingly been kept to a minimal. I'm honestly not a huge fan of the new update, the diagonal and burst tiles kind of take away the simplicity and easiness of the game, but I'm sure I can adapt.   :)  "")",5
1532,"This is the most addictive game i have playing since a bought this phone. All the new updates are cool. Need to get rid of those hackers playin along. Also when we get a phonecall the game reopens, its better if you  reconnect it during the tier its self .. very plesent game give lots of happiness.. make sure you work with above mentioned glitches, then 5* is sure.  ')",4
