,review_comments,star_rating
1339,"I would give this game a 5 since it's a great game and addictive but I have played it for the last three months and there's many times I serve all of the customers and I still don't have enough to move to the next level. There's also times where I've noticed when it's close to getting your updated equipment and food that this happens a lot. It didn't happen much when I first started playing but now it's like an every day thing. If it isn't fixed I'll delete it and move to another game but I'd rather this problem just be fixed.  "")",3
1341,"Mmm...what? Sorry guys. Too many faults. No depth perception in a game solely based on that. No info on how to play? Tutorial? What's the purpose ?  "")",3
1342,The game is fun but parts are too expensive and your fuel is not enough everytime. And the cars are also to expensive  '),3
1343,"You barely even use the game because of being constantly blocked by pop ups and video ads. They took a fun game and completely ruined it, it's total garbage now  "")",1
1344,"It's boring, thought it would be better. Also somebody made this in a hurry bc there are misspelled things all throughout the game. And pretty sure some of the lyrics are wrong...  "")",3
1347,This game is the absolute worst out of all the games I have played in my life  '),1
1348,"Stupid I would rate it 0 stars. There's millions of things wrong with this app. First of all, you're basically just copying an old version of Minecraft. Second, the controls, gameplay, and graphics are horrifying. You can't sprint, you fly slowly, you can't move up while flying, there are only like 10 mobs, and there's no local multiplayer or servers. Super horrible, mere words cannot describe this app.  "")",1
1349,"In real wheel of fortune when you guess a letter, you keep on guessing until you get a wrong letter or lose a turn or hit bankrupt. This game doesn't do that which I don't like at all. Also if you win a game, you shouldn't lose a ticket and have to wait for new tickets. Lastly there are far too many ads that drag on and on. Other than that the game is fun.  "")",3
1351,"nice, but it would be better if the babies weren't always the same. like when your done with their picture and want to play again, it shouldn't be always girl babies, and it shouldn't always be twin babies. please change that problemo. it's boring. ÄÅ¸Â¤â  "")",3
1354,Customisation is too limited. The handling needs adjusting as pretty much any car spins out and 4 wheel drives act like rear wheel drives. There needs to be a way of upgrading the cars instead of using cards that are too easy to gain. The game also lags too much.  '),3
1356,Worst app ever. It does work properly if u said u r a boy thn it said true next turn u say I m a girl thn it also say yes. If I say I r a God thn it also say true.  '),1
1357,"Great  collection game with a shooter element. You can sit back and watch AI dishing it out or you can assume control on the battlefield. I'm a topper but the pricing in this game is a bit unbalanced needs about 20% adjustment.  "")",3
1362,"IHATE IT this game is so annoying my high score is 103 and when I try to  move it won't let me it shouldn't have been made  "")",1
1363,Jr  '),2
1365,"I don't like it because it is boring  "")",1
1368,"Okay it was really annoying cos I couldn't control it  "")",2
1369,"I actually had to go back and redo my review. This game is very buggy, when your dominating through the maps and you reach high speeds it completely f***s you over. Your crashing into stuff as it glitches. Thought about spending money on this game but why when it's just goibg to glitch out on you all the time....smdh  "")",2
1372,"Ummm it's OK but on like the third levil ut gets boring doing the same stuff nothing new or different  "")",1
1373,"I hate the part where you have to do a surgery and put where the parts belong! You don't have enough time and it's so slow! I had to uninstall it because that part isn't just working  "")",1
1374,"Love this game when I'm able to get it to get it to open. As of last night's update, can't open AGAIN!  If I hadn't invested so much into this game, I'd uninstall. Waiting for the fix...  Newest update brought promised fun. No one wants to wait an hour for a refill. You're losing points, reviews and players. Please fix.   This was my previous review below. Enjoyed playing the holiday Halloween & Christmas levels. Please do more and hope you are enjoying your hot pockets.  "")",3
1376,This needs way more optimization before it can be considered good! For starters it takes way to much battery life going so far as to drain my phone even as it charges plugged into the wall. Second whenever you return home for a second the Walls look more like a dungeon before it finally loads. Last but not least the gameplay itself is far too automated and unenjoyable.  '),2
1377,"Stupid! I don't know why I got this game. It's hard,  boring,  and no fun whatsoever.  I deleted one of my favorite games to get this,  because I thought it would be fun.  Boy was I wrong!  "")",1
1380,"Billy pls Remove these disturbing ads from your end ,to allow people enjoy this game,Remove ads option always ask u to pay,credit cards and all that stuff,  ')",1
1381,Last update erased everything again. I ended up with someone elses base called loot me. This is freaking ridiculous. Loved the game even when I lost everything the first time. Now i lost everything for the second time i am done. Going to send a message about this situation but doubt it will help.  I use my phone galaxy s6 to play.  '),1
1383,"This is a Scam by a company who should be ashamed of themselves. There is zero incentive here it's like gambling but without the pay out. Pay real money to win pretend money. I hit max bet and autospin for the first free money and didn't win or even reach level 2  "")",1
1385,"I think this is a good app for someone who likes mysteries and...cliffhangers. However, what I find to be the deepest flaw of this is that you cannot fully reveal the story because you must get a membership to be able to unveil the images. I like being able to make choices though. Overall a nice app.  ')",3
1387,The first levels they make you play are unbearably slow and easy. Every song is a rip off of a popular piece but altered to sound mildly unpleasant. I would not recommend this game to anyone.  '),1
1392,"Is this game pay to win? Does it have auto play/fight like lineage 2?  In other words, does this game play it\'s self? I really hate ""freemium/Pay to win games. You should only be able to get cosmetics through real money payment. Legendary gear and weapons should come from hard work and grindid day in and day out. Too many games now a day are built for pure profit. Half of the money mmorpg\'s out on the play store don\'t even care about the players. All they care about is there money.  ')",3
1393,"It has addictive gameplay, pretty easy with a bit of getting used to. But some of the missions are plain impossible and dumb. And the progressive system is the worst. The game is not ""rewarding"", so its just meaningless to progress further through (as mentioned) impossible tasks (some requires you to purchase weapons with real money or some gambling). Play it for 2 hours, uninstalled  ')",2
1394,"I have really enjoyed this game the graphics are amazing, the gameplay smooth, but I have almost stopped playing this game due to there monetization of this game.  The costs associated with it has skyrocketed to the point where it almost isn't fun to play anymore.  I stopped trying to level up my bots completely and use it now as a VERY casual game to play. It is nice there is no advertising on the screen but I half expect that to be next.  Pixonic, great game, very poor business sense. You are driving your fans away.  "")",3
1395,"Canonically inaccurate. None of this happens in book or show. It's basically like a bad fan fiction. ÄÅ¸ËÂ¡  "")",2
1397,"I not a good game don't download it is so disgusting  and freezes and police car is alway coming infront of you cars is already infront of you and the police car will still come so disgusting  "")",1
1398,"How are you supposed to break open the crates on level 37. I have been trying for days and can't figure it out. Getting so frustrated that I may uninstall it soon  "")",3
1400,"Lost all of my bikes when I re-download the app. It shows the 500+ wins I have, but I don't even see a way to get the basic ones unlocked again without paying for their stupid VIP package. It sucks that they ruined this app, looking at the iOS version its obvious they haven't bothered to update this in years.  "")",1
1401,"My new best friend when i was bored. Love the graphics, the story, and not too hard to make you give up in the middle. But just a second ago I gave 5 stars then I need to reduce it. I can't open the game after update!! What is that?!?  "")",3
1402,"I think yall should fix the game on season one i press play on it, it will go off my phone unstalling it for now  ')",1
1404,"Your games are such a rip off and what a shame. I left Big Fish, to join Jackpot. Both are disgraceful. Huge disappointment. Stay out of clubs. They take it all back on bonus payout. Can't get ahead of this money pit. Go to a real Casino odds are better. And if lucky you take home cash. Time to uninstall tiers 8 and 7.  "")",1
1406,"Ads. Ads everywhere. Every level, an ad. Can't even skip the ads. Forced to watch 30 second ads after every level. I've never seen anything like it. The game itself is ok, but the freaking ads are ridiculous! Even if they at least put the option to skip the ads after a few seconds like every other game, it wouldn't be so bad. Did I mention the ads? ÄÅ¸Ëï¿½  "")",2
1409,Unless u pay money it is not worth it  '),1
1411,"Wouldn\'t let me back out of the ""Rate Us"" light. Game says you don\'t touch your screen but that is all I have done. I was going to give it an honest opinion after playing. Played more, this game is trash. Hints don\'t help, half of the lights don\'t work or are impossible to maneuver my phone. I\'d rather not give this game access to any features cause it\'s my data, stay our of my photos (which didn\'t even work after giving it access and taking a pic). I know it\'s a puzzle game meant to be a brain stimulus but some you just have to get lucky or it makes so sense... I had high hopes for this game  ')",1
1417,"It keeps crashing/ closing after 2 mazes.  I have to keep starting it up over e over again. Frustrating!!!!!!!!!  Otherwise, I would love it.  ')",2
1418,"This was a decent little game. Now, with this newest update there are a bunch of stupid and very unnecessary new ""features"" that have made it all but impossible to enjoy. Good job ruining a fun game. After 709 levels passed, I\'m pretty sure I done playing. Super disappointed. Gonna be looking for another game similar to this one, but you can be 100% certain it won\'t be from this company.  ')",1
1419,"(My comment is long so Tap! it) It\'s cool but I give it 3 stars because YOU need to add some Pokemon as Pikachu is my favorite but I\'m NOT CALLED ""ABC marble"", I\'m called ""abcmarble"" OR ""SpiralWalk"". I\'m gonna wait for you to add them. Best regards, abcmarble  ')",3
1420,"Was my favorite game. Game froze on Dana race 2 months ago when zynga took over support. Funnily enough I praised the old support group on my initial 5 star rating. In 2 months I have recieved 0 updates/info regarding my issue. Then they sent me a customer support satisfaction survey,lolol. Will change back to 5 stars if I ever get to play again.  ')",1
1425,"So, I havent played this game in a very long time. Recently I changed my phone to a Samsung Galaxy J5(2017), downloaded and started the game. All nice so far up until i get in the first match. Every time i tap a card the game closes...I mean...what? Blizzard? What is that?  ')",1
1427,"Used to be fun before the new update. It's impossible to play now, constantly exits out of the game.  "")",1
1429,The game is good but there is lot more work to do on this game  '),2
1433,"Its a good game but too many ads. Every time a block falls, a 30 second ad comes up. Very annoying but good game  ')",3
1434,"When i downloaded it first i was excited but when i played it i was bored because it has too many ads!ugh,and the loading is really long and it glitches alot!SO FIX THIS GAME TUTOTOONS!  ')",1
1436,I litteraly didnt get the last 10 blueprints for the M2 it didnt give me the 5 blue prints TWICE so now i need 10 freaking blueprints i am so mad right now cuz 2 times in a row it didnt give me the 5 blueprints so now i cant get the car  '),1
1439,constantly crashes everytime i click something. fix this and i will change my rating  '),1
1440,"I enjoy the game it's self but I can't justify giving it a better score because of how the energy is done I find it extremely dishonest to say I have 20 energy but each play costs 7 so that's only 2 plays per full energy. Change this attempt to get money out of me and I'll change my score. Cost 5 energy per play and I'll be happy. I'd be willing to purchase perment energy increases.  "")",3
1441,The game gets stuck all of thr time plus there are too many ads  '),1
1442,"It's unfair. How am I supposed to jump right in when I just started, without multiple training courses? Also, it's unfair that the teams aren't even. What if team blue has 1 person and red has 10? It's completely stupid. And not to mention it's also a Minecraft ripoff. Woow. Great. I honestly excpected nothing good from this game, but I was curious because I have heard of it multiple times. overall, a bad game.  "")",1
1443,"Really bad game can't go in buildings can't pick up knew guns can't run fast and it disconnects you whenever it feels like downloading this game would be a waist of your time trust me on this one  "")",1
1445,"It sucks its to hard to play don't play it its a scam to trick you into downloading it it Will make you have to watch ads and get stuck plus it won't load at all it sucks eggs  "")",1
1447,silliest copy of grow empire:Rome  '),1
1451,"My game won't move forward its in a constant loop saying my game in unsyncronized. I have restarted the app, my phone, Uninstalled the game and still not working. Pissed that I have already spent money on this game and can't even play it. Kinda B. S find the bug and fix it.  "")",2
1456,"Generally good app. But i don't like the loud video ads that plays unexpectedly in face especially in a quit place or if someone is sleeping. Pleade mind to remove them or keep text ads at least. Thank you  "")",3
1457,"Just redownloaded game after break. Can't believe you have adds coming up & interrupting game play!!! You obviously sold out.  Once was a great game. Unfortunately I can't reaffirm that comment. Really disappointed.  RWÃ¢â¢\xa0  "")",3
1458,"I love this game but since the last update it happened thrice already in time chase that it takes 15 dynamites and race doesn't even start and its starts showing the countdown until next race I have lost 45 dynamites already because of that and its hard to collect them. Please fix this issue.  "")",1
1460,"Listen, I know apps use ads to make money and I don't mind ads as long as the game does it well. This doesn't.  There are constant video ads that pop up anytime you try to do anything. It got to the point where I didn't want to open their store anymore because I was sick of it.  Even if you take the ads away, it still wouldn't be a fantastic game. The graphics are so simple that it's hard to tell which houses are better. Everything just looks too similar, which isn't good for a game like this.  If you like idle games, keep looking.  "")",1
1462,"I have this app for both Android and iOS and I have to say that the Android version is inferior in every way. I loved the iOS version and was so disappointed that the Android version wasn't anywhere close. Also, the puzzles are less expensive on iOS, especially the puzzle sales. I contacted them through their customer support and never got a response...frustrating.  "")",3
1464,"WAY TOO MANY ADS. There was literally 1-3 ads with 15-30 second timers you must sit through between each stage. Each stage takes about 30 seconds to complete, at most. So for every 30 seconds of game play, you are force-fed 1 min of ads. Terrible.  ')",1
1465,"This game could be so much better. Controls are easy. However, what's going on with a match ending with more than 30 seconds left and 25+ kills left? Playing TDM the matches should be longer. And more people per match. It's a good game, but in my opinion can be better. Also I feel like this is another game where one has to pay money to enjoy full experience. I disagree with that.  "")",3
1468,Not sure why it wont play my free spins or other games.  '),2
1474,"SCAMMERS. Bought an in game purchase didn't receive my purchase after multiple emails giving them the purchase code they've completely ignored me. This is 2 months ago, still no refund or in game purchase.  "")",1
1476,"Too many ads, but game is fun. It locked up my phone and intruded where it was not wanted with redundant ads. I didn't like its boorish attitude.  "")",2
1477,"ot really worth it It's nothing like monopoly one u get like 8-9 stamps it over no building no taking over I paid to have unlimited also now I see it's not worth it at all I also was believing u could just play with other plays by joining a game getting ready to start the 3.99 wasn't even worth it neither is this game unless they bring back the old way to win monopoly over all  "")",1
1479,"Its a fun game not enough levels only 20 and the enemy bearly moves around theres alot of ads other then that its a good game heres some suggestions 1) have the enemy walking around wider not just in the compound or on the edge of it i cleared every level by staying on the edge area 2)guns are good but wheres the upgrades sliencers, scopes,mags 3) needs to be more relistic i shot 3 people in a row and they were right next to each other what should have happened if i shot one the other 2 should have attacked me and finally change up the seasons and compound layout  other and maybe decrease the ads  ')",3
1480,"I could've gotten in trouble this is my mom's phone. I couldn't click the app. I was so scared that I restarted the phone. I do NOT recommend this app.  "")",1
1484,"Great game just can't claim first purchase in best offer  "")",3
1487,"Game has become bad, watched 8 adverts to get extra crystals, it has not awarded any! Don't waste your time playing this or watching adverts, because they earn money without giving you anything in return  "")",1
1489,"There's too much going on in this one as opposed to the first one. In the second one you have 11 worlds with probably 30 something levels in each. Then a daily log with levels to do, side levels to do from the main game play, a memory type level every do often, plus zen garden to take care of.  "")",2
1491,The game is really fun but the app itself has some issuses. 1: When you pass it stays on the pass screen for a good amount of time but the timer keeps counting down. 2: The Star wars deck just isnt responding. It closes the whole app when ive tried to use it. And 3: At first the video wasnt working. The game is great without it but would be better with. The front camera works within the game now since i went into my phone settings and gave the app permission to access my front camera. Since doing that the whole app doesnt respond. The second i click play on a deck the whole app crashes.  '),3
1492,No controller support on Android TV. Very buggy playing on a tablet. Character gets stuck behind/in objects and you have to kill the game...  '),1
1493,"games pretty good, but needs some answers checked, for example i'm pretty sure forgery is not one of 7 deadly sins, lust however is.  "")",3
1496,Terrible ads. So bad they hid the menu bar behind an ad banner so you click the ads just to access settings. Pretty sure they recently increased losing deal rate to make more ad videos play. So many other solitaire aps available so skip this one.  '),1
1497,"On  special events it's rigged so you can't score like you normally would I mean shaq misses 4 dunks in a row . 13 three pointers missed but the computer can't miss a shot. Lol its a joke . Other than special events a alright game. But if you want anything good better open your wallet D.  "")",1
1499,"Like the game, really fun! The only thing that sucks is I have to pay for the coins I earn beating each level. I see no use for coins other than to buy 5 more moves if I cannot beat the level. Nice game but coins are not needed.  ')",3
1501,"This is not the game i thought i would be playing! I wanted ro play the minesweeper word game, not another angram game! Really annoyed at this. If it has been updated from the original pop up add then you need to change the add. Uninstalling!  ')",1
1504,"The game itself is very fun, but I would recommend NOT buying any of the in-app purchases. I bought one and it didn't work. The publisher would not respond to any of my inquiries for help, and Google Play refused to give a refund. In-app purchases for this game are just a waste of money!  "")",1
1506,"Paid for the game when it first came out because the free levels were short and easy thinking that once I paid 10 dollars it would be way better and worth the cost. Nope! Finished the whole game in 2 days. No new worlds with updates or anything. Some app games are free and are always adding more levels with updates. Don't waste money!  "")",3
1507,"Im stuck in the last update .. its not loading .. theres only ""starting and downloading 0mb/0mb"" forever ..the last update sucks im using note4 android 7 ..help if u can thanks  ')",1
1509,"It's to many ads like beyond the amount I've seen on any other app. You lose a life then there a 30 sec ad after every time you lose a life. When the ads over you jump right back into the game. Making it difficult to play because it doesn't give you enough time to make your next move. If they remove the ads may it would be a better game.  "")",1
1510,"I loved basically all of it except... If you don't buy ad free the game is completely unbearable with how many ads there are. Also I absolutely hate how it kicks me out of the challenges after I die if I tap too many times or I hold the screen while waiting for it to load.  "")",2
1513,"Why is it that when ever I win a pvp match, I still lose my coins? That's if I get lucky enough to be connected to a match. I like the game but it has so many problem and bugs. There is no way I would spend money on this,  if I lose even when I win.  "")",2
1514,"Freezes all the time. I just hit level 600 and went back to play and it had me at 560. Updated game and it moved me to 563.emailed support and I didn't even get a response. Would be a great game if they bother to fix it or respond to questions. Emailed them in past regarding cash problems and they blew me off then didn't respond anymore. Didn't fix that either. I am uninstalling.  "")",1
1515,"Free to download but definitely NOT free to play. Be prepared to spend some series cash if you really want to get anywhere since you can, literally, only upgrade your citadel so far before you are forced to buy packs to continue. Fun, but not possible to play for free. If they want to force you to pay for stuff, they shouldn't offer the free download either.  "")",3
1517,"This game is actually A LOT of fun and a pretty good time killer. I don't mind the ads so much but It did get kind of annoying. My only real complaint is that there is NO SOUND.   And for a game like this it needs music and explosions to make it a great game.  "")",3
1521,"Restarts for no reason. Got a reply back fro support with some advice to try clearing cache etc - tried them all - and basically there's nothing they can do, apparently its a problem my end. I have no connection problems and all other linked games work perfectly. It's a shame as the game was quite good.  "")",1
1523,"This is the same as his ""another weird platformer"" series, just with some extra animations, which actually just end up making the game flow less. Do yourself a favour and just play the other ones.  ')",3
1526,"Good game but ruined with the constant ads and stupid time wasting pop ups. I don't watch them I don't enjoy them. They just ruin the game. Sort it out!!!!!!  "")",1
1527,"Update:  now the game won't let me start a new game.   Original post: Buggy to say the least. Paid to remove ads since it was only .99. And now the game randomly quits, and erases any games I've started when I exit from the game for any period of time. Was find until I removed the ads. Great way to treat the people paying your bills.  "")",1
1528,"As you lvl up in this game, so do all the initial blocks... So no matter how high I upgraded the speed and strength of my gun I still never made it past the first 30-45 seconds. THAT is annoying. I doubt there are even other lvls which begs the question, then why play this? Not sure, but I won't be  "")",1
1534,"Cool game except for a mobile game there's way to much time you can't get on because the servers are all full for hours at a time. I wouldn't waste my time/money on a game I can't play when I want to.  "")",3
1535,"on My Redmi 4A (MIUI 8.5.7.0) I'm experiencing Slow App launching & lagging during Gameplay. except slow app launch & bit lagging, controls & graphics are likeable. ÄÅ¸âï¿½  "")",3
1536,Controls are not good its way to hard to steer.  '),3
1538,S8 and this game is super laggy  '),1
1544,It was good and i like playing the online sniper mode until the last update. Now i keep getting kicked out of the game everytime i start a new round. Getting really annoying!!  '),3
1545,Too laggy and too many adds  '),1
1546,"Plays great on my Galaxy S6 Edge. Cool graphics, easy gameplay. Hate the fact they raised all the minimum bets, and made scatters and bonuses harder to achieve. One star dropped for this review.  All zeroes on 80 free spins, drop another star. Almost mad enough to delete.  ')",3
1548,"This game is a ripoff, its boring repetitive hit the upgrade button wait hours for next level it also cheats you out of bonuses. They just keep asking or beg you to buy packages. Another hit a wall quick ad money trap game.  ')",1
1550,Ash adds and older version is best how many times it will update if your data is on it will use you for adds  '),1
1551,"When the arrows go left, right, up or down you need to swipe to the same way but when I'm on the last one it says it's wrong. I did it 10 times it gives me the same error, so I couldn't pay anymore.  "")",1
1558,"This game is unbalanced, even the computer and read our movement as soon as we click the button, the stats without doubt is super unfair, the hit area for the racket also inaccurate and always tend to miss a lot, the gold is so hard to gain and chest unlock is so stupid where you need to watch ads and then buy using gold to open chest immediately. The ads also excessive, video ads are the most annoying and consuming data.  Most of all, the computer always have the upper hand, not missing a single hit, even when we used smash hit, the smash hit also slower than the computer.  ')",2
1564,"This game is fun and relaxing, however you quickly lose the momentum to play because everything is so expensive that there's not much one can do. What's the point of buying furniture if you can only use it a certain amount of times before it disappears out of your inventory. Diamonds and cash are too difficult to come by so if you really want to enjoy the game you will have to spend your own coins to obtain the substantial amounts needed to buy items. Great game like I said but I'm over it.  "")",1
1566,"Supercell, I think your best game is hay day. Clash royale on the other hand isn't one of your better games. Android is better than apple. Why would you ever support apple instead of android. You released Brawl Stars only for apple. You should have less medieval/fantasy games unless you make the knights, princes etc. More realistic. In my opinion I think you're better at making farm and army games. Please make more of thoseÄÅ¸Ëâ  "")",1
1568,"very. very bad ever since new updates. all it dose is crash. what is going on and the adds have got way out of hand Ã¢Åâ¹ÄÅ¸âï¿½ why are you spoiling a (or) was a enjoyable game. all i keep doing is uninstalling and installing again and again and (why it keeps doing this) (no money so don't ask)(it's good by,by if not sorted(if it keeps going on)! not fun any more) ÄÅ¸â ËÄÅ¸âï¿½ ÄÅ¸â ËÄÅ¸ËÂ±ÄÅ¸â Ë ÄÅ¸â¡Â¬ÄÅ¸â¡Â§ ÄÅ¸â â  "")",3
1572,"It's IMPOSSIBLE to get a bingo. I risk 360 on one game, and didn't win squat.  I've doubled up several time with my bets on cards, and I get 2 of the same shadow card EVERY time. And the SAME people win every timem I've had this app for a LONG time. But there's too many players, not enough bingos. And you can't turn off notifications! I'm sick of my phone going off every hour because of this app.  I'm getting rid of it. I DON'T recommend it.  "")",1
1576,"Same old pop the puzzle gameplay but when you get to a certain level, its either pay to play or replay the puzzle 10-15x. Getting tired of these type of games. Same game, different Look. ÄÅ¸Ëâ¢  ')",2
1577,"I love this game but this just happened. I pressed the home button cz my mum called me while I was playing this game and I left my phone for about an hour. When I wanted to play again, all of my progress was erased!! I'm so sad to know this. Please fix it:)  "")",2
1579,"Remember playing this game a few years back. Now, on a way better phone with a medium shelf CPU it is lagging. Yet gameplay is the same. Way to go.  ')",2
1581,"Was really enjoying it, and actively played it quite a few times a day... Then I got to level 70 for the first time and there are no more balls visible on the screen but the bar says it's only about 75% complete and will not move on to the next level. I tried exiting out and starting it again, force stopped a few times. Nothing. Pretty disappointing.  "")",2
1582,"Overall the game is good but i have two different accounts and then i uninstalled the game for about a year and now its only letting me log onto my account that doesn't have as much stuff. I cant remember any details about the other one, is there anything u can do about this?  "")",3
1583,"Fun when you can play it. I get it that it's free, but ads appear after about every turn I take, which slows it down considerably! Lately, there have been spinning disks, tumbling dice (as I frequently lose Wi-Fi connection on this game only), it will be unresponsive, and caused my wife's phone to shut itself off whenever she tried to open the app.  "")",3
1585,"Updated, now it won't load. I  emailed them several days ago and haven't received an answer back. So sad because I LOVE this game!  "")",1
1586,Will be displeased with the game til bamboo is taken out. Woodland sprite is not the issue its bamboo. Please take it out so the game can be fun again.  '),1
1591,"It's the same angry birds format that has contributed immensely to the amount of missed deadlines in my life. The new system of gaining levels is kind of a nice addition but it also brings the need to collect different items to be used as currency. This adds a feeling of freemium gaming where things all seem to lead to spending real money. Ultimately it is a decent fun game though, well worth the download.  "")",3
1592,"I thought maybe I was doing something wrong but consistently this game keeps taking the coins I'm earning and it's really annoytimg. Like I'll have 3 or 4 hundred.coins and I'll start a new run and suddenly I'm down to less than 100 coins. I need you guys to fix this problem cuz it's reallyn annoying and I hate spending so much time saving up coins just to have them disappear  "")",1
1598,"Awesome game, definitely feels like I'm playing the UNO card game. However, the little bit of energy you have is a killjoy. Especially since matches are short because it's timed and most of the time, there's no real winner. I don't mind the energy so much as I mind the games being cut short and instead the winner is decided by a point system.  "")",3
1599,I think its connected to much we cant say. And its a little slow i thunk we should pay attenshion  '),1
1602,"Way to long to do anything... It makes no sense. This is NOT a game to kill time because everything takes so long to do one can't play for long periods of time. I'm already bored.  "")",3
1603,TERRIBLE ! ITS SO BAD I CANT EXPLAIN! DO NOT PLAY  BOOOOOOORING  '),1
1604,This would get 4 or a 5 star from me if they removed al the ads... Every time you die they play an ad and you can not stop it. Lower the ad rate and it would be much more liked and used a.k.a more money as well for the developers.  '),2
1606,"I was impressed with the game and it's potential. Now I think I will quit. I will spend money normally, but this new update seems to force people to spend money for even basic upgrades. I have the resources, all I need, but now need some box that I must purchase. You can't force people to spend money just to upgrade basic resources like oxygen, they won't play.  "")",2
1610,"Good but sometimes lacks challenge. No ability to change difficulty level. At times it's obvious the creators are not native English speakers and therefore the photo/word associations can feel a bit off. Still, glad they invented the app.  "")",3
1614,"I absolutely love this game! I love the music choices, remixes and difficulty for each song. Sadly I have some problems with the game... There are some glitches with the game that I hit invisible walls (mostly in 'The Earth')  I don't know if it is my earphones or not but the songs are delayed by a second and mistake a beat with a click and I'll hit a wall on accident  "")",3
1615,"Can't even open it to play it once. The app crashes as soon as it's opened. What a crock. Fix your stuff.  "")",1
1616,"Absolutely hate how every little thing takes so long. You need to spend money to progress. No matter which random mansions I visit no one seems to have gone further than decorating the ensure bathroom. I'd like to choose a high level to see how it looks and give me an incentive. But the amount of time spent over silly things is infuriating so I give up. Never again.  "")",1
1617,"This game shouldn't even exist because it is breaking the the law of iF YOU PRESS MUTE ITS MUTED it doesn't mute and its SO FREAKING ANNOYING  "")",1
1619,"I spent a year to collect 2600 gems for their best draw they offer. All i got was a bunch of 3 stars. The game is good but you will hit a wall in a month and you can't improve after that. I can't evolve my heroes since i can't get the required resources. It's pay to win.  "")",2
1620,"The game itself is fun and addictive but the amount of money you need for some gadgets and power ups is too much but that doesn't make the game bad, the ads do. Almost after every game you get an ad. Can't skip it. It's really annoying. I think the people at halfbrick studios wanted some more money so they decided to throw in some ads...  "")",3
1621,"Soo many ads! You can't do anything without adds popping up. This would be 5 stars if there were way fewer ads. It's a fun game, not very challenging, but fun.  "")",3
1622,I hate this game there are to many ads and it just stops when ever I am building something  '),1
1626,"game is ok but control is bad. i don't like control like this. Ã Â¹âÃ Â¸Â¡Ã Â¹ËÃ Â¸Å Ã Â¸\xadÃ Â¸Å¡Ã Â¸ï¿½Ã Â¸Â²Ã Â¸Â£ Ã Â¸Å¡Ã Â¸Â±Ã Â¸â¡Ã Â¸âÃ Â¸Â±Ã Â¸Å¡Ã Â¸âÃ Â¸Â´Ã Â¸Â¨Ã Â¸âÃ Â¸Â²Ã Â¸â¡Ã Â¹ï¿½Ã Â¸Å¡Ã Â¸Å¡Ã Â¸â¢Ã Â¸ÂµÃ Â¹â°Ã Â¹â¬Ã Â¸Â¥Ã Â¸Â¢ Ã Â¹ï¿½Ã Â¸â¢Ã Â¹ËÃ Â¹â¬Ã Â¸ï¿½Ã Â¸Â¡Ã Â¸ÂªÃ Â¹ÅÃ Â¹âÃ Â¸\xadÃ Â¹â¬Ã Â¸â  "")",3
1629,"In app purchases? No joke! My 4 year old has just inadvertently purchased 5x ""sonic boom bundles"" within a 10 minute period at $79.99 each!!! Fair enough, my mistake for accidentally leaving wifi enabled but seriously, I have no idea how you are legally able to charge 400 bucks for this garbage. Whatever it is it ain\'t worth it and it should not be allowed. It\'s a parent trap.  ')",1
1634,"The game is fun bc I like Scrabble, but I\'m not sure if it\'s worth keeping. It uses more of my battery than any other game I play on my phone. After 10 minutes with no other apps running, my phone was hot and my battery dropped by 14%. Also, I don\'t mind ads bc it keeps the game ""free,"" but they\'re too frequent on this app.  ')",3
1635,"Hi ya'll, This app needs some fine tuning I downloaded it the first time it open up shortly  after that the app never opened  again. Beware not perfected yet don't download.  "")",1
1643,Could be an awesome game but the ads make me so angry I deleted the game. I get you gotta make money but 30 second ads after every couple of songs... that annoyed me so bad I would rather delete the app than give you my money!!! Sad too cause I was enjoying it!  '),1
1644,"UPDATE 1/15/18: SINCE THE MAKERS ARE NOT WILLING TO RESPOND TO EMAILS, NOR HVE THEY MADE VISIBLE EFFORTS TO ADD NEW LEVELS, I WILL BE REPORTING THIS TO  GOOGLE AND ASK THAT THEIR GAMES BE REMOVED FROM THE APP STORE FOR ANDROIDS.  THIS IS SAD BECAUSE I REALLY DID ENJOY PLAYING THIS GAME. UPDATE: 12/26/17: Got excited yesterday when I saw an update for the game, but it was a fail! No new levels added!!!! When, when when? Will there be new levels?  UPDATE 12/10/17: Waiting this long for new levels is getting aggravating. As Developers you should have been a head of the players achievements in levels. When the game was released you should have already been creating new levels. I really don't want to delete the game and download a new game, but the waiting to play is getting past my patients level.   *********************** Challenging, but not so much that I wanted to quit playing. Entertaining. Colorful. Needs more levels where dragons are rescued, not just clearing bubbles.  I have finished all the current levels available(326), I'm going through withdrawal not being able to play every day. Please hurry with new levels!  "")",2
1645,New update utter shite. I used to love this i would play and complete the whole thing then uninstall and start again. Wont be playing again until you get rid of using stars to unlock the next levels.  Poor decision  '),1
1646,Ads with notification sounds after not playing for weeks. Unacceptable and bothersome.  '),1
1648,"I LOVE this game had to delete it due to lack of storage a few months ago when I downloaded it again it CONTINUOUSLY forces closed! If you could figure out what's causing it and fix it I would rate this have a 5++ in a HEARTBEAT! please fix this ASAP I miss my game lol  "")",1
